,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
0,0.265625,1.3840501308441162,9.999999747378752e-06,0.31386861205101013,1.3684279918670654
1,0.34062498807907104,1.2893779277801514,4.8000001697801054e-05,0.32846716046333313,1.3256306648254395
2,0.3499999940395355,1.2227756977081299,8.600000001024455e-05,0.3613138794898987,1.2616534233093262
3,0.4375,1.2122576236724854,0.00012399999832268804,0.22262774407863617,1.3177272081375122
4,0.628125011920929,1.015873670578003,0.00016199999663513154,0.7153284549713135,1.0408960580825806
5,0.7875000238418579,0.6700398325920105,0.00019999999494757503,0.8175182342529297,1.056995153427124
6,0.84375,0.4826938509941101,0.00016199999663513154,0.6423357725143433,1.4134622812271118
7,0.893750011920929,0.3674497902393341,0.00013159999798517674,0.8138686418533325,1.0140365362167358
8,0.8999999761581421,0.3009330630302429,0.00010728000052040443,0.8248175382614136,0.8748561143875122
9,0.878125011920929,0.393840491771698,8.782400254858658e-05,0.7481752038002014,1.3457050323486328
10,0.8999999761581421,0.3118748068809509,7.225920126074925e-05,0.7664233446121216,1.2029178142547607
11,0.9281250238418579,0.25345084071159363,5.980736023047939e-05,0.7481752038002014,1.1884784698486328
12,0.921875,0.2816787362098694,4.984588667866774e-05,0.7299270033836365,1.4718163013458252
13,0.9281250238418579,0.25670191645622253,4.187671220279299e-05,0.7226277589797974,1.245456337928772
14,0.949999988079071,0.17701134085655212,3.550136898411438e-05,0.7408758997917175,1.196050763130188
15,0.925000011920929,0.2155066281557083,3.0401095500565134e-05,0.7846715450286865,1.1742407083511353
16,0.9593750238418579,0.14567133784294128,2.6320874894736335e-05,0.7627737522125244,1.2756602764129639
17,0.9468749761581421,0.1689077913761139,2.30567002290627e-05,0.7335766553878784,1.4563807249069214
18,0.949999988079071,0.13483788073062897,2.044536086032167e-05,0.7481752038002014,1.1403298377990723
19,0.9281250238418579,0.18680080771446228,1.8356287910137326e-05,0.7810218930244446,1.129552960395813
