,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
0,0.3083333373069763,1.386053204536438,9.999999747378752e-06,0.24452555179595947,1.4075396060943604
1,0.24166665971279144,1.3634716272354126,4.8000001697801054e-05,0.14233577251434326,1.4223062992095947
2,0.3166666626930237,1.3202108144760132,8.600000001024455e-05,0.16058394312858582,1.41432785987854
3,0.375,1.2626206874847412,0.00012399999832268804,0.2737226188182831,1.3629398345947266
4,0.3583333194255829,1.2242549657821655,0.00016199999663513154,0.277372270822525,1.3839831352233887
5,0.3499999940395355,1.276306390762329,0.00019999999494757503,0.17153283953666687,1.6083701848983765
6,0.4416666626930237,1.1512267589569092,0.00016199999663513154,0.6131386756896973,0.9472985863685608
7,0.6083333492279053,1.0035258531570435,0.00013159999798517674,0.3978102207183838,1.061452031135559
8,0.7916666865348816,0.8037077784538269,0.00010728000052040443,0.7408758997917175,0.5693745613098145
9,0.9166666865348816,0.4735889732837677,8.782400254858658e-05,0.8430656790733337,0.5115407109260559
10,0.8583333492279053,0.5507857203483582,7.225920126074925e-05,0.7956204414367676,0.6080150604248047
11,0.8916666507720947,0.46924924850463867,5.980736023047939e-05,0.8284671306610107,0.5156729221343994
12,0.8416666388511658,0.5290806293487549,4.984588667866774e-05,0.8248175382614136,0.5118523836135864
13,0.8833333253860474,0.3854652941226959,4.187671220279299e-05,0.8321167826652527,0.48919153213500977
14,0.9166666865348816,0.31177109479904175,3.550136898411438e-05,0.8102189898490906,0.5279538035392761
15,0.8916666507720947,0.3366742432117462,3.0401095500565134e-05,0.7408758997917175,0.6384900808334351
16,0.9083333611488342,0.2697462737560272,2.6320874894736335e-05,0.7116788029670715,0.710086464881897
17,0.925000011920929,0.2572851777076721,2.30567002290627e-05,0.6751824617385864,0.800870954990387
18,0.925000011920929,0.2856757342815399,2.044536086032167e-05,0.5802919864654541,0.9936620593070984
19,0.925000011920929,0.21733665466308594,1.8356287910137326e-05,0.5182482004165649,1.196313738822937
