,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
0,0.2750000059604645,1.3327512741088867,9.999999747378752e-06,0.3905109465122223,1.316771388053894
1,0.421875,1.2107113599777222,4.8000001697801054e-05,0.277372270822525,1.601951241493225
2,0.7906249761581421,0.6726096272468567,8.600000001024455e-05,0.3321167826652527,3.7409749031066895
3,0.809374988079071,0.5994423627853394,0.00012399999832268804,0.277372270822525,3.4607901573181152
4,0.824999988079071,0.5780599117279053,0.00016199999663513154,0.277372270822525,1.460451364517212
5,0.8500000238418579,0.4694891571998596,0.00019999999494757503,0.277372270822525,1.8689526319503784
6,0.8656250238418579,0.3854806423187256,0.00016199999663513154,0.277372270822525,1.5608201026916504
7,0.8999999761581421,0.3073636591434479,0.00013159999798517674,0.2737226188182831,1.8643332719802856
8,0.921875,0.2599891424179077,0.00010728000052040443,0.262773722410202,1.6330304145812988
9,0.8968750238418579,0.2797553837299347,8.782400254858658e-05,0.277372270822525,1.9210458993911743
10,0.9156249761581421,0.2123742401599884,7.225920126074925e-05,0.2846715450286865,2.2798986434936523
11,0.9312499761581421,0.2181151658296585,5.980736023047939e-05,0.32846716046333313,2.5219876766204834
12,0.949999988079071,0.16443714499473572,4.984588667866774e-05,0.7007299065589905,0.7917641997337341
13,0.9593750238418579,0.14001157879829407,4.187671220279299e-05,0.7992700934410095,0.5186355113983154
14,0.9624999761581421,0.13227739930152893,3.550136898411438e-05,0.9160584211349487,0.3036736845970154
15,0.965624988079071,0.1332252323627472,3.0401095500565134e-05,0.9270073175430298,0.31435179710388184
16,0.971875011920929,0.10552500188350677,2.6320874894736335e-05,0.8503649830818176,0.4808354079723358
17,0.9781249761581421,0.10645841062068939,2.30567002290627e-05,0.8211678862571716,0.6488719582557678
18,0.9593750238418579,0.12879998981952667,2.044536086032167e-05,0.7591241002082825,0.8935786485671997
19,0.9624999761581421,0.12022905051708221,1.8356287910137326e-05,0.7591241002082825,0.9944624900817871
